location_base,h3_resolution,h3_index,trip_count,passenger_count
PICKUP,7,872a10ab5ffffff,1,1
PICKUP,7,872a10b94ffffff,1,1
PICKUP,7,872a10b9dffffff,1,1
PICKUP,7,872a10c0dffffff,1,1
PICKUP,7,872a10c29ffffff,1,1
PICKUP,7,872a10c49ffffff,1,1
PICKUP,7,872a10c4bffffff,1,2
PICKUP,7,872a10c59ffffff,1,1
PICKUP,7,872a10c5bffffff,1,1
PICKUP,7,872a10c62ffffff,1,1
PICKUP,7,872a10c68ffffff,1,1
PICKUP,7,872a10c6cffffff,1,1
PICKUP,7,872a10cb4ffffff,1,2
PICKUP,7,872a10ccdffffff,1,3
PICKUP,7,872a10d40ffffff,1,1
PICKUP,7,872a10d46ffffff,1,1
PICKUP,7,872a10d71ffffff,2,2
PICKUP,7,872a11582ffffff,1,6
PICKUP,7,872a11c83ffffff,1,2
PICKUP,7,872a12b46ffffff,1,1
PICKUP,7,872a12b5bffffff,1,1
PICKUP,7,872a13806ffffff,1,1
PICKUP,7,872a1391dffffff,1,2
PICKUP,7,872a13c33ffffff,1,1
PICKUP,7,872a13d03ffffff,1,1
PICKUP,7,872a13d20ffffff,1,1
PICKUP,7,872a14256ffffff,1,2
PICKUP,7,872a16698ffffff,1,1
PICKUP,7,872a3032effffff,1,1
PICKUP,7,872a30c50ffffff,1,1
PICKUP,7,872a3652dffffff,1,1
PICKUP,7,872a8ca62ffffff,1,1
PICKUP,7,872aa3573ffffff,1,1
PICKUP,7,872aa845affffff,2,2
PICKUP,7,872aaca14ffffff,1,3
PICKUP,7,872aadcb2ffffff,1,1
PICKUP,7,872ac6140ffffff,1,4
PICKUP,7,872b88a13ffffff,1,1
PICKUP,8,880e589a47fffff,1,1
PICKUP,8,882a100039fffff,1,1
PICKUP,8,882a10003bfffff,1,4
PICKUP,8,882a10008bfffff,1,1
PICKUP,8,882a1000b1fffff,1,6
PICKUP,8,882a1000d7fffff,1,1
PICKUP,8,882a100101fffff,2,2
PICKUP,8,882a100103fffff,1,1
PICKUP,8,882a100105fffff,3,3
PICKUP,8,882a100107fffff,2,2
PICKUP,8,882a10010dfffff,2,2
PICKUP,8,882a100111fffff,1,1
PICKUP,8,882a100113fffff,1,1
PICKUP,8,882a100117fffff,1,2
PICKUP,8,882a10011bfffff,1,1
PICKUP,8,882a10011dfffff,1,2
PICKUP,8,882a100121fffff,4,4
PICKUP,8,882a100123fffff,3,7
PICKUP,8,882a100125fffff,2,3
PICKUP,8,882a100127fffff,4,6
PICKUP,8,882a100129fffff,4,4
PICKUP,8,882a10012bfffff,2,8
PICKUP,8,882a10012dfffff,2,4
PICKUP,8,882a100131fffff,1,1
PICKUP,8,882a100133fffff,4,4
PICKUP,8,882a100135fffff,3,8
PICKUP,8,882a100137fffff,1,1
PICKUP,8,882a10013bfffff,2,3
PICKUP,8,882a100143fffff,1,1
PICKUP,8,882a100145fffff,1,1
PICKUP,8,882a10014bfffff,2,2
PICKUP,8,882a100151fffff,1,1
PICKUP,8,882a100153fffff,1,1
PICKUP,8,882a100157fffff,1,1
PICKUP,8,882a10015dfffff,2,4
PICKUP,8,882a100161fffff,1,1
PICKUP,8,882a100165fffff,1,6
PICKUP,8,882a100169fffff,2,2
PICKUP,8,882a10016bfffff,2,3
PICKUP,8,882a100183fffff,1,6
PICKUP,8,882a100191fffff,1,1
PICKUP,8,882a100195fffff,2,2
PICKUP,8,882a1001a5fffff,2,2
PICKUP,8,882a1001a9fffff,4,5
PICKUP,8,882a1001abfffff,1,1
PICKUP,8,882a1001adfffff,1,3
PICKUP,8,882a1001c3fffff,2,2
PICKUP,8,882a1001c5fffff,3,3
PICKUP,8,882a1001c7fffff,1,2
PICKUP,8,882a1001cdfffff,1,1
PICKUP,8,882a1001d1fffff,1,1
PICKUP,8,882a1001e1fffff,3,4
PICKUP,8,882a1001e3fffff,8,8
PICKUP,8,882a1001e5fffff,7,9
PICKUP,8,882a1001e7fffff,10,17
PICKUP,8,882a1001e9fffff,5,10
PICKUP,8,882a1001ebfffff,1,1
PICKUP,8,882a1001edfffff,2,7
PICKUP,8,882a1002b5fffff,1,1
PICKUP,8,882a10030bfffff,1,2
PICKUP,8,882a100343fffff,1,1
PICKUP,8,882a100347fffff,1,1
PICKUP,8,882a10034dfffff,1,1
PICKUP,8,882a100357fffff,1,1
PICKUP,8,882a100407fffff,1,1
PICKUP,8,882a100417fffff,1,1
PICKUP,8,882a100425fffff,1,1
PICKUP,8,882a100437fffff,1,1
PICKUP,8,882a10044bfffff,1,1
PICKUP,8,882a10045dfffff,1,1
PICKUP,8,882a100465fffff,1,1
PICKUP,8,882a10046bfffff,1,2
PICKUP,8,882a10046dfffff,1,1
PICKUP,8,882a100483fffff,1,1
PICKUP,8,882a100495fffff,1,1
PICKUP,8,882a1004a7fffff,1,1
PICKUP,8,882a1004d5fffff,1,1
PICKUP,8,882a1004e9fffff,1,1
PICKUP,8,882a100505fffff,1,2
PICKUP,8,882a100507fffff,2,2
PICKUP,8,882a100509fffff,1,1
PICKUP,8,882a100515fffff,1,1
PICKUP,8,882a100519fffff,2,7
PICKUP,8,882a10051bfffff,1,1
PICKUP,8,882a100527fffff,1,1
PICKUP,8,882a10052dfffff,2,3
PICKUP,8,882a100531fffff,3,3
PICKUP,8,882a100533fffff,4,5
PICKUP,8,882a100537fffff,1,1
PICKUP,8,882a100541fffff,1,1
PICKUP,8,882a100553fffff,1,2
PICKUP,8,882a100565fffff,1,1
PICKUP,8,882a100567fffff,2,5
PICKUP,8,882a100593fffff,1,1
PICKUP,8,882a10059bfffff,1,9
PICKUP,8,882a1005a3fffff,2,5
PICKUP,8,882a1005b3fffff,1,1
PICKUP,8,882a1005b7fffff,1,2
PICKUP,8,882a1005b9fffff,1,1
PICKUP,8,882a1005bbfffff,1,1
PICKUP,8,882a1005c7fffff,1,3
PICKUP,8,882a1005e5fffff,16,23
PICKUP,8,882a1005e9fffff,2,2
PICKUP,8,882a100627fffff,1,1
PICKUP,8,882a1006a3fffff,2,2
PICKUP,8,882a1006a7fffff,1,1
PICKUP,8,882a1006c3fffff,1,1
PICKUP,8,882a1006c5fffff,1,1
PICKUP,8,882a100725fffff,1,1
PICKUP,8,882a100727fffff,1,1
PICKUP,8,882a100731fffff,1,1
PICKUP,8,882a100753fffff,1,1
PICKUP,8,882a100815fffff,1,1
PICKUP,8,882a100829fffff,2,3
PICKUP,8,882a10082dfffff,1,1
PICKUP,8,882a10084dfffff,1,1
PICKUP,8,882a100851fffff,2,2
PICKUP,8,882a100855fffff,2,2
PICKUP,8,882a10085dfffff,2,2
PICKUP,8,882a100865fffff,3,3
PICKUP,8,882a100869fffff,1,1
PICKUP,8,882a100881fffff,3993,6491
PICKUP,8,882a100883fffff,10516,17334
PICKUP,8,882a100887fffff,130,203
PICKUP,8,882a100889fffff,4647,7809
PICKUP,8,882a10088bfffff,4587,7652
PICKUP,8,882a100891fffff,19442,32385
PICKUP,8,882a100893fffff,19092,31629
PICKUP,8,882a100895fffff,5439,9197
PICKUP,8,882a100897fffff,8038,13565
PICKUP,8,882a100899fffff,9579,15799
PICKUP,8,882a10089bfffff,12409,20435
PICKUP,8,882a10089dfffff,2164,3589
PICKUP,8,882a1008a7fffff,2,2
PICKUP,8,882a1008b1fffff,3041,4917
PICKUP,8,882a1008b3fffff,14660,24043
PICKUP,8,882a1008b5fffff,1,3
PICKUP,8,882a1008b7fffff,152,264
PICKUP,8,882a1008b9fffff,10781,18138
PICKUP,8,882a1008bbfffff,13866,22761
PICKUP,8,882a1008bdfffff,1,1
PICKUP,8,882a1008c1fffff,732,1203
PICKUP,8,882a1008c3fffff,1735,3000
PICKUP,8,882a1008c7fffff,67,106
PICKUP,8,882a1008c9fffff,798,1356
PICKUP,8,882a1008cbfffff,522,886
PICKUP,8,882a1008cdfffff,2,2
PICKUP,8,882a1008d1fffff,921,1580
PICKUP,8,882a1008d3fffff,1735,2848
PICKUP,8,882a1008d5fffff,1739,2831
PICKUP,8,882a1008d7fffff,1418,2320
PICKUP,8,882a1008d9fffff,899,1456
PICKUP,8,882a1008dbfffff,639,1044
PICKUP,8,882a1008ddfffff,914,1481
PICKUP,8,882a1008e5fffff,1,1
PICKUP,8,882a1008e7fffff,1,1
PICKUP,8,882a100915fffff,1,4
PICKUP,8,882a100921fffff,1,1
PICKUP,8,882a100993fffff,1,1
PICKUP,8,882a100997fffff,1,1
PICKUP,8,882a1009a3fffff,1,1
PICKUP,8,882a1009a7fffff,1,1
PICKUP,8,882a1009b1fffff,1,1
PICKUP,8,882a1009b3fffff,1,1
PICKUP,8,882a1009b5fffff,1,1
PICKUP,8,882a1009dbfffff,1,1
PICKUP,8,882a1009edfffff,1,1
PICKUP,8,882a100a07fffff,1,1
PICKUP,8,882a100a11fffff,7,14
PICKUP,8,882a100a13fffff,12,15
PICKUP,8,882a100a17fffff,99,168
PICKUP,8,882a100a19fffff,11,15
PICKUP,8,882a100a1bfffff,16,27
PICKUP,8,882a100a1dfffff,3,12
PICKUP,8,882a100a25fffff,1,1
PICKUP,8,882a100a4bfffff,1,1
PICKUP,8,882a100a51fffff,2,2
PICKUP,8,882a100a53fffff,6,8
PICKUP,8,882a100a55fffff,1,1
PICKUP,8,882a100a57fffff,5,11
PICKUP,8,882a100a5bfffff,2,2
PICKUP,8,882a100a5dfffff,1,4
PICKUP,8,882a100a81fffff,48,56
PICKUP,8,882a100a83fffff,5,5
PICKUP,8,882a100a85fffff,3,3
PICKUP,8,882a100a87fffff,44,78
PICKUP,8,882a100a89fffff,6,6
PICKUP,8,882a100a8bfffff,7,10
PICKUP,8,882a100a8dfffff,13,22
PICKUP,8,882a100a91fffff,6,6
PICKUP,8,882a100a93fffff,3,4
PICKUP,8,882a100a95fffff,17,31
PICKUP,8,882a100a97fffff,9,17
PICKUP,8,882a100a99fffff,2,2
PICKUP,8,882a100a9bfffff,1,1
PICKUP,8,882a100a9dfffff,8,10
PICKUP,8,882a100aa1fffff,294,468
PICKUP,8,882a100aa3fffff,387,645
PICKUP,8,882a100aa7fffff,115,200
PICKUP,8,882a100aa9fffff,251,396
PICKUP,8,882a100aabfffff,24,37
PICKUP,8,882a100aadfffff,3,8
PICKUP,8,882a100ab1fffff,45,80
PICKUP,8,882a100ab3fffff,115,180
PICKUP,8,882a100ab5fffff,347,582
PICKUP,8,882a100ab7fffff,441,734
PICKUP,8,882a100ab9fffff,35,55
PICKUP,8,882a100abbfffff,32,54
PICKUP,8,882a100abdfffff,26,47
PICKUP,8,882a100ac1fffff,7,7
PICKUP,8,882a100ac3fffff,7,7
PICKUP,8,882a100ac5fffff,2,2
PICKUP,8,882a100ac7fffff,12,19
PICKUP,8,882a100ac9fffff,7,9
PICKUP,8,882a100acbfffff,2,2
PICKUP,8,882a100acdfffff,10,14
PICKUP,8,882a100ad1fffff,1,1
PICKUP,8,882a100ad3fffff,4,11
PICKUP,8,882a100ad5fffff,3,3
PICKUP,8,882a100ad7fffff,4,4
PICKUP,8,882a100ad9fffff,1,1
PICKUP,8,882a100adbfffff,2,2
PICKUP,8,882a100addfffff,3,5
PICKUP,8,882a100ae1fffff,77,114
PICKUP,8,882a100ae3fffff,22,40
PICKUP,8,882a100ae5fffff,1,1
PICKUP,8,882a100ae7fffff,187,329
PICKUP,8,882a100ae9fffff,16,20
PICKUP,8,882a100aebfffff,6,12
PICKUP,8,882a100aedfffff,10,13
PICKUP,8,882a100b23fffff,1,1
PICKUP,8,882a100b37fffff,1,1
PICKUP,8,882a100b39fffff,1,4
PICKUP,8,882a100b65fffff,1,5
PICKUP,8,882a100b69fffff,1,2
PICKUP,8,882a100c01fffff,13,26
PICKUP,8,882a100c05fffff,14,20
PICKUP,8,882a100c07fffff,2,2
PICKUP,8,882a100c09fffff,71,111
PICKUP,8,882a100c0bfffff,7,7
PICKUP,8,882a100c0dfffff,14,23
PICKUP,8,882a100c11fffff,1,2
PICKUP,8,882a100c13fffff,1,1
PICKUP,8,882a100c17fffff,1,1
PICKUP,8,882a100c19fffff,8,11
PICKUP,8,882a100c1bfffff,5,4
PICKUP,8,882a100c21fffff,6,9
PICKUP,8,882a100c23fffff,1,1
PICKUP,8,882a100c25fffff,5,5
PICKUP,8,882a100c29fffff,7,12
PICKUP,8,882a100c2bfffff,14,26
PICKUP,8,882a100c2dfffff,17,19
PICKUP,8,882a100c31fffff,8,11
PICKUP,8,882a100c33fffff,3,3
PICKUP,8,882a100c35fffff,4,4
PICKUP,8,882a100c37fffff,12,25
PICKUP,8,882a100c39fffff,2,3
PICKUP,8,882a100c3bfffff,2,2
PICKUP,8,882a100c3dfffff,5,7
PICKUP,8,882a100c41fffff,5,9
PICKUP,8,882a100c43fffff,16,23
PICKUP,8,882a100c45fffff,69,126
PICKUP,8,882a100c47fffff,58,92
PICKUP,8,882a100c49fffff,7,13
PICKUP,8,882a100c4bfffff,3,3
PICKUP,8,882a100c4dfffff,16,19
PICKUP,8,882a100c51fffff,28,38
PICKUP,8,882a100c53fffff,16,24
PICKUP,8,882a100c55fffff,37,51
PICKUP,8,882a100c57fffff,8,10
PICKUP,8,882a100c59fffff,8,11
PICKUP,8,882a100c5bfffff,42,67
PICKUP,8,882a100c5dfffff,24,33
PICKUP,8,882a100c61fffff,167,279
PICKUP,8,882a100c63fffff,23,51
PICKUP,8,882a100c65fffff,176,308
PICKUP,8,882a100c67fffff,100,168
PICKUP,8,882a100c69fffff,178,290
PICKUP,8,882a100c6bfffff,67,132
PICKUP,8,882a100c6dfffff,99,174
PICKUP,8,882a100c81fffff,1,1
PICKUP,8,882a100c85fffff,1,3
PICKUP,8,882a100c87fffff,1,1
PICKUP,8,882a100c89fffff,1,1
PICKUP,8,882a100c8bfffff,2,2
PICKUP,8,882a100c8dfffff,4,4
PICKUP,8,882a100c9bfffff,1,1
PICKUP,8,882a100ca1fffff,3,5
PICKUP,8,882a100ca3fffff,3,3
PICKUP,8,882a100ca5fffff,6,9
PICKUP,8,882a100ca7fffff,7,16
PICKUP,8,882a100ca9fffff,3,9
PICKUP,8,882a100cadfffff,8,13
PICKUP,8,882a100cb3fffff,2,2
PICKUP,8,882a100cb5fffff,1,1
PICKUP,8,882a100cbdfffff,3,3
PICKUP,8,882a100cc1fffff,6,10
PICKUP,8,882a100cc3fffff,3,3
PICKUP,8,882a100cc5fffff,1,1
PICKUP,8,882a100cc7fffff,2,4
PICKUP,8,882a100cc9fffff,3,7
PICKUP,8,882a100ccbfffff,2,2
PICKUP,8,882a100cd1fffff,4,7
PICKUP,8,882a100cd3fffff,6,6
PICKUP,8,882a100cd5fffff,1,2
PICKUP,8,882a100cd7fffff,1,1
PICKUP,8,882a100cd9fffff,1,1
PICKUP,8,882a100cdbfffff,2,3
PICKUP,8,882a100cddfffff,1,1
PICKUP,8,882a100ce3fffff,1,6
PICKUP,8,882a100ce7fffff,1,2
PICKUP,8,882a100cebfffff,2,2
PICKUP,8,882a100cedfffff,1,2
PICKUP,8,882a100d01fffff,257,425
PICKUP,8,882a100d03fffff,99,143
PICKUP,8,882a100d05fffff,2442,4117
PICKUP,8,882a100d09fffff,387,536
PICKUP,8,882a100d0bfffff,81,122
PICKUP,8,882a100d0dfffff,73,98
PICKUP,8,882a100d11fffff,93,144
PICKUP,8,882a100d13fffff,61,104
PICKUP,8,882a100d15fffff,308,501
PICKUP,8,882a100d17fffff,325,538
PICKUP,8,882a100d19fffff,2,9
PICKUP,8,882a100d1bfffff,3,8
PICKUP,8,882a100d1dfffff,10,15
PICKUP,8,882a100d21fffff,28243,47083
PICKUP,8,882a100d23fffff,21192,35276
PICKUP,8,882a100d25fffff,15858,26161
PICKUP,8,882a100d27fffff,19276,31364
PICKUP,8,882a100d29fffff,26209,43733
PICKUP,8,882a100d2bfffff,10402,17013
PICKUP,8,882a100d2dfffff,39263,64519
PICKUP,8,882a100d31fffff,53,73
PICKUP,8,882a100d33fffff,132,222
PICKUP,8,882a100d35fffff,10844,18541
PICKUP,8,882a100d37fffff,1818,2985
PICKUP,8,882a100d39fffff,29,48
PICKUP,8,882a100d3bfffff,497,840
PICKUP,8,882a100d3dfffff,1823,2921
PICKUP,8,882a100d41fffff,28,30
PICKUP,8,882a100d43fffff,777,1187
PICKUP,8,882a100d45fffff,10066,16315
PICKUP,8,882a100d47fffff,30,47
PICKUP,8,882a100d49fffff,263,386
PICKUP,8,882a100d4bfffff,428,738
PICKUP,8,882a100d4dfffff,3499,5738
PICKUP,8,882a100d51fffff,576,958
PICKUP,8,882a100d53fffff,26,39
PICKUP,8,882a100d55fffff,246,413
PICKUP,8,882a100d57fffff,64,98
PICKUP,8,882a100d59fffff,96,175
PICKUP,8,882a100d5bfffff,404,622
PICKUP,8,882a100d5dfffff,206,341
PICKUP,8,882a100d61fffff,35462,58799
PICKUP,8,882a100d63fffff,25385,42152
PICKUP,8,882a100d65fffff,32271,54501
PICKUP,8,882a100d67fffff,29092,48732
PICKUP,8,882a100d69fffff,20844,34255
PICKUP,8,882a100d6bfffff,13942,22753
PICKUP,8,882a100d6dfffff,10034,16916
PICKUP,8,882a100d81fffff,35,53
PICKUP,8,882a100d83fffff,49,74
PICKUP,8,882a100d85fffff,124,195
PICKUP,8,882a100d87fffff,82,129
PICKUP,8,882a100d89fffff,96,150
PICKUP,8,882a100d8bfffff,21,37
PICKUP,8,882a100d8dfffff,57,105
PICKUP,8,882a100d91fffff,14,21
PICKUP,8,882a100d93fffff,11,14
PICKUP,8,882a100d95fffff,21,38
PICKUP,8,882a100d97fffff,17,19
PICKUP,8,882a100d99fffff,9,15
PICKUP,8,882a100d9bfffff,7,9
PICKUP,8,882a100d9dfffff,21,37
PICKUP,8,882a100da1fffff,300,507
PICKUP,8,882a100da3fffff,300,489
PICKUP,8,882a100da5fffff,629,1028
PICKUP,8,882a100da7fffff,832,1387
PICKUP,8,882a100da9fffff,145,229
PICKUP,8,882a100dabfffff,126,231
PICKUP,8,882a100dadfffff,159,230
PICKUP,8,882a100db1fffff,73,134
PICKUP,8,882a100db3fffff,27,37
PICKUP,8,882a100db5fffff,64,108
PICKUP,8,882a100db7fffff,63,100
PICKUP,8,882a100db9fffff,36,55
PICKUP,8,882a100dbbfffff,19,24
PICKUP,8,882a100dbdfffff,85,136
PICKUP,8,882a100dc1fffff,123,231
PICKUP,8,882a100dc3fffff,87,135
PICKUP,8,882a100dc5fffff,194,339
PICKUP,8,882a100dc7fffff,136,196
PICKUP,8,882a100dc9fffff,8,12
PICKUP,8,882a100dcbfffff,18,24
PICKUP,8,882a100dcdfffff,29,53
PICKUP,8,882a100dd1fffff,13,17
PICKUP,8,882a100dd3fffff,11,14
PICKUP,8,882a100dd5fffff,39,54
PICKUP,8,882a100dd7fffff,13,28
PICKUP,8,882a100dd9fffff,7,16
PICKUP,8,882a100dddfffff,34,50
PICKUP,8,882a100de1fffff,254,382
PICKUP,8,882a100de3fffff,91,156
PICKUP,8,882a100de5fffff,216,363
PICKUP,8,882a100de7fffff,17,43
PICKUP,8,882a100de9fffff,578,972
PICKUP,8,882a100debfffff,109,182
PICKUP,8,882a100dedfffff,1153,1975
PICKUP,8,882a100e01fffff,9,9
PICKUP,8,882a100e03fffff,5,10
PICKUP,8,882a100e05fffff,12,17
PICKUP,8,882a100e07fffff,17,32
PICKUP,8,882a100e0dfffff,1,1
PICKUP,8,882a100e13fffff,1,2
PICKUP,8,882a100e15fffff,2,5
PICKUP,8,882a100e17fffff,4,4
PICKUP,8,882a100e19fffff,2,2
PICKUP,8,882a100e1dfffff,4,5
PICKUP,8,882a100e21fffff,2,2
PICKUP,8,882a100e23fffff,3,11
PICKUP,8,882a100e25fffff,7471,12792
PICKUP,8,882a100e27fffff,18,24
PICKUP,8,882a100e29fffff,2,3
PICKUP,8,882a100e2bfffff,1,1
PICKUP,8,882a100e2dfffff,5,6
PICKUP,8,882a100e31fffff,7,11
PICKUP,8,882a100e33fffff,4,6
PICKUP,8,882a100e35fffff,2,2
PICKUP,8,882a100e37fffff,13,14
PICKUP,8,882a100e39fffff,2,2
PICKUP,8,882a100e3bfffff,7,12
PICKUP,8,882a100e3dfffff,2,6
PICKUP,8,882a100e41fffff,1,1
PICKUP,8,882a100e57fffff,3,3
PICKUP,8,882a100e61fffff,1,1
PICKUP,8,882a100e63fffff,3,3
PICKUP,8,882a100e65fffff,1,1
PICKUP,8,882a100e6bfffff,1,1
PICKUP,8,882a100e6dfffff,2,4
PICKUP,8,882a100e81fffff,8,14
PICKUP,8,882a100e83fffff,8,14
PICKUP,8,882a100e85fffff,19,27
PICKUP,8,882a100e87fffff,33,53
PICKUP,8,882a100e89fffff,3,5
PICKUP,8,882a100e8bfffff,13,19
PICKUP,8,882a100e8dfffff,5,6
PICKUP,8,882a100e95fffff,2,2
PICKUP,8,882a100e97fffff,2,2
PICKUP,8,882a100e99fffff,1,6
PICKUP,8,882a100e9bfffff,1,1
PICKUP,8,882a100ea1fffff,6,8
PICKUP,8,882a100ea3fffff,5,10
PICKUP,8,882a100ea9fffff,40,57
PICKUP,8,882a100eabfffff,6,7
PICKUP,8,882a100eadfffff,21,27
PICKUP,8,882a100eb1fffff,3,3
PICKUP,8,882a100eb3fffff,13,70
PICKUP,8,882a100eb5fffff,5,15
PICKUP,8,882a100eb7fffff,3,3
PICKUP,8,882a100eb9fffff,44,76
PICKUP,8,882a100ebbfffff,38,75
PICKUP,8,882a100ebdfffff,4,4
PICKUP,8,882a100ec1fffff,1,6
PICKUP,8,882a100ec3fffff,3,6
PICKUP,8,882a100ec5fffff,2,2
PICKUP,8,882a100ec7fffff,1,1
PICKUP,8,882a100ec9fffff,4,22
PICKUP,8,882a100ed1fffff,2,2
PICKUP,8,882a100ed5fffff,2,2
PICKUP,8,882a100ed7fffff,3,3
PICKUP,8,882a100ed9fffff,3,8
PICKUP,8,882a100eddfffff,1,1
PICKUP,8,882a100ee1fffff,4,4
PICKUP,8,882a100ee3fffff,7,11
PICKUP,8,882a100ee5fffff,4,8
PICKUP,8,882a100ee7fffff,7,11
PICKUP,8,882a100ee9fffff,1,1
PICKUP,8,882a100eebfffff,3,3
PICKUP,8,882a100f01fffff,1,1
PICKUP,8,882a100f03fffff,8,11
PICKUP,8,882a100f05fffff,3,8
PICKUP,8,882a100f07fffff,143,243
PICKUP,8,882a100f11fffff,17,22
PICKUP,8,882a100f13fffff,122,193
PICKUP,8,882a100f15fffff,68,137
PICKUP,8,882a100f17fffff,46,79
PICKUP,8,882a100f19fffff,122,179
PICKUP,8,882a100f1bfffff,33,43
PICKUP,8,882a100f1dfffff,675,1054
PICKUP,8,882a100f21fffff,8,12
PICKUP,8,882a100f23fffff,319,500
PICKUP,8,882a100f25fffff,317,511
PICKUP,8,882a100f27fffff,7,10
PICKUP,8,882a100f29fffff,3,4
PICKUP,8,882a100f2bfffff,47,82
PICKUP,8,882a100f2dfffff,7,17
PICKUP,8,882a100f31fffff,157,281
PICKUP,8,882a100f33fffff,128,198
PICKUP,8,882a100f35fffff,520,843
PICKUP,8,882a100f37fffff,298,530
PICKUP,8,882a100f39fffff,112,195
PICKUP,8,882a100f3bfffff,43,74
PICKUP,8,882a100f3dfffff,308,531
PICKUP,8,882a100f43fffff,1,2
PICKUP,8,882a100f4dfffff,1,1
PICKUP,8,882a100f51fffff,1,1
PICKUP,8,882a100f53fffff,8137,14130
PICKUP,8,882a100f57fffff,2199,3847
PICKUP,8,882a100f61fffff,3,8
PICKUP,8,882a100f65fffff,18,35
PICKUP,8,882a100f67fffff,31,46
PICKUP,8,882a100f69fffff,5,6
PICKUP,8,882a100f6dfffff,24,38
PICKUP,8,882a10100bfffff,2,3
PICKUP,8,882a101029fffff,1,1
PICKUP,8,882a10104dfffff,1,1
PICKUP,8,882a10106bfffff,1,1
PICKUP,8,882a101115fffff,1,1
PICKUP,8,882a101133fffff,1,1
PICKUP,8,882a101169fffff,2,2
PICKUP,8,882a10116dfffff,1,1
PICKUP,8,882a101197fffff,1,1
PICKUP,8,882a1011a5fffff,1,1
PICKUP,8,882a1011b5fffff,1,1
PICKUP,8,882a1011b9fffff,1,1
PICKUP,8,882a1011d7fffff,1,1
PICKUP,8,882a101223fffff,1,1
PICKUP,8,882a101255fffff,1,1
PICKUP,8,882a10130bfffff,1,1
PICKUP,8,882a101587fffff,1,1
PICKUP,8,882a1015ddfffff,1,1
PICKUP,8,882a101817fffff,1,1
PICKUP,8,882a101883fffff,1,1
PICKUP,8,882a101891fffff,1,1
PICKUP,8,882a101897fffff,1,1
PICKUP,8,882a1018e3fffff,1,1
PICKUP,8,882a101987fffff,1,2
PICKUP,8,882a1019b3fffff,1,1
PICKUP,8,882a1019b7fffff,1,1
PICKUP,8,882a101a17fffff,1,1
PICKUP,8,882a101a1bfffff,1,1
PICKUP,8,882a101a4bfffff,1,1
PICKUP,8,882a101a9bfffff,1,1
PICKUP,8,882a101ab7fffff,1,4
PICKUP,8,882a101ab9fffff,1,1
PICKUP,8,882a101ac5fffff,1,1
PICKUP,8,882a101ae1fffff,1,1
PICKUP,8,882a102a01fffff,1,1
PICKUP,8,882a103129fffff,1,1
PICKUP,8,882a103145fffff,1,1
PICKUP,8,882a103163fffff,1,1
PICKUP,8,882a103351fffff,1,1
PICKUP,8,882a10335dfffff,1,1
PICKUP,8,882a10336dfffff,1,2
PICKUP,8,882a103801fffff,2,4
PICKUP,8,882a10384dfffff,1,1
PICKUP,8,882a103857fffff,1,2
PICKUP,8,882a10386bfffff,1,1
PICKUP,8,882a103895fffff,1,1
PICKUP,8,882a103953fffff,1,5
PICKUP,8,882a103993fffff,1,1
PICKUP,8,882a103a07fffff,1,1
PICKUP,8,882a103a6dfffff,1,3
PICKUP,8,882a103a89fffff,1,2
PICKUP,8,882a103a8dfffff,1,1
PICKUP,8,882a103ae5fffff,1,3
PICKUP,8,882a103b01fffff,118,227
PICKUP,8,882a103b03fffff,6157,10651
PICKUP,8,882a103b05fffff,27,66
PICKUP,8,882a103b07fffff,97,153
PICKUP,8,882a103b0bfffff,39,57
PICKUP,8,882a103b0dfffff,39,64
PICKUP,8,882a103b11fffff,1,1
PICKUP,8,882a103b15fffff,1135,1931
PICKUP,8,882a103b19fffff,1,1
PICKUP,8,882a103b1dfffff,7884,13463
PICKUP,8,882a103b29fffff,51,71
PICKUP,8,882a103b2bfffff,59,86
PICKUP,8,882a103b2dfffff,1,1
PICKUP,8,882a103b39fffff,194,331
PICKUP,8,882a103b41fffff,1,1
PICKUP,8,882a103b43fffff,1,2
PICKUP,8,882a103b45fffff,2,4
PICKUP,8,882a103b47fffff,9,11
PICKUP,8,882a103b4dfffff,2,6
PICKUP,8,882a103b55fffff,2,7
PICKUP,8,882a103b5dfffff,3,3
PICKUP,8,882a103b61fffff,60,91
PICKUP,8,882a103b63fffff,63,104
PICKUP,8,882a103b65fffff,1,5
PICKUP,8,882a103b67fffff,4,8
PICKUP,8,882a103b69fffff,10,11
PICKUP,8,882a103b6bfffff,9,20
PICKUP,8,882a103b6dfffff,47,67
PICKUP,8,882a104131fffff,1,1
PICKUP,8,882a1041b7fffff,1,1
PICKUP,8,882a104415fffff,2,3
PICKUP,8,882a104433fffff,1,1
PICKUP,8,882a104439fffff,1,2
PICKUP,8,882a104441fffff,1,1
PICKUP,8,882a10445bfffff,1,1
PICKUP,8,882a104485fffff,1,1
PICKUP,8,882a104487fffff,1,1
PICKUP,8,882a1044a1fffff,1,1
PICKUP,8,882a1044edfffff,1,2
PICKUP,8,882a10459dfffff,1,2
PICKUP,8,882a104647fffff,1,2
PICKUP,8,882a10469bfffff,1,1
PICKUP,8,882a1046adfffff,1,1
PICKUP,8,882a1046c3fffff,1,1
PICKUP,8,882a1046cbfffff,1,1
PICKUP,8,882a1046dbfffff,1,1
PICKUP,8,882a1048b9fffff,1,1
